user,search
splunkmonitoring,"search index=""summary_sourcetypes"" |  eval Mbytes = bytes/1048576 | eval _time = _time+1800 | rename my_sourcetype as mysourcetype | timechart partial=f span=30m avg(Mbytes) as Mbytes by mysourcetype | bin _time as _day span=d | streamstats sum(*) as * by _day"
splunkmonitoring,"search index=""_internal"" source=""*license_usage.log"" | rename _time as lastReceived s as source st as mysourcetype h as host b as bytes o as originator | eval my_splunk_server = splunk_server | fields lastReceived source mysourcetype host bytes pool originator my_splunk_server | stats sum(bytes) as bytes max(lastReceived) as lastReceived by source | fields source lastReceived bytes | stats max(lastReceived) as lastReceived sum(bytes) as bytes by source | append [search index=""summary_sources"" | eval _time = _time + 1800 | rename my_source as source] | stats max(lastReceived) as lastReceived first(bytes) as bytes by source"
splunkmonitoring,"search index=""_internal"" source=""*license_usage.log"" | rename _time as lastReceived s as source st as mysourcetype h as host b as bytes o as originator | eval my_splunk_server = splunk_server | fields lastReceived source mysourcetype host bytes pool originator my_splunk_server | fillnull bytes | stats sum(bytes) as bytes max(lastReceived) as lastReceived by source | rename source as my_source"
splunkmonitoring,"search index=""summary_sources"" |  eval Mbytes = bytes/1048576 | eval _time = _time+1800 | rename my_source as source | timechart partial=f sum(Mbytes) as Mbytes by source"
splunkmonitoring,"search index=""_internal"" source=""*license_usage.log"" | rename _time as lastReceived s as source st as mysourcetype h as host b as bytes o as originator | eval my_splunk_server = splunk_server | fields lastReceived source mysourcetype host bytes pool originator my_splunk_server | stats sum(bytes) as bytes max(lastReceived) as lastReceived by host | fields host bytes lastReceived | stats max(lastReceived) as lastReceived sum(bytes) as bytes by host | append [search index=""summary_hosts"" | eval _time = _time + 1800 | rename my_host as host] | stats max(lastReceived) as lastReceived first(bytes) as bytes by host"
splunkmonitoring,"search index=""_internal"" source=""*license_usage.log"" | rename _time as lastReceived s as source st as mysourcetype h as host b as bytes o as originator | eval my_splunk_server = splunk_server | fields lastReceived source mysourcetype host bytes pool originator my_splunk_server | fillnull bytes | stats sum(bytes) as bytes max(lastReceived) as lastReceived by host | rename host as my_host"
splunkmonitoring,"search index=""summary_hosts"" |  eval Mbytes = bytes/1048576 | eval _time = _time+1800 | rename my_host as host | timechart partial=f sum(Mbytes) as Mbytes by host"
splunkmonitoring,"search index=""_internal"" source=""*license_usage.log"" | rename _time as lastReceived s as source st as mysourcetype h as host b as bytes o as originator | eval my_splunk_server = splunk_server | fields lastReceived source mysourcetype host bytes pool originator my_splunk_server | stats sum(bytes) as bytes max(lastReceived) as lastReceived by pool | fields pool bytes lastReceived | stats max(lastReceived) as lastReceived sum(bytes) as bytes by pool | append [search index=""summary_pools"" | eval _time = _time + 1800 | rename my_pool as pool] | stats max(lastReceived) as lastReceived first(bytes) as bytes by pool"
splunkmonitoring,"search index=""_internal"" source=""*license_usage.log"" | rename _time as lastReceived s as source st as mysourcetype h as host b as bytes o as originator | eval my_splunk_server = splunk_server | fields lastReceived source mysourcetype host bytes pool originator my_splunk_server | fillnull bytes | stats sum(bytes) as bytes max(lastReceived) as lastReceived by pool | rename pool as my_pool"
splunkmonitoring,"search index=""summary_pools"" |  eval Mbytes = bytes/1048576 | eval _time = _time+1800 | rename my_pool as pool | timechart partial=f sum(Mbytes) as Mbytes by pool"
splunkmonitoring,"search index=""summary_forwarders"" | eval mb=kb/1024 | eval _time = _time+1800 | timechart partial=f sum(mb) as MB by sourceHost"
splunkmonitoring,"search index=""summary_forwarders"" | delete"
splunkmonitoring,"search index=""summary_indexers"" | delete"
splunkmonitoring,"search index=""summary_sources"" | delete"
splunkmonitoring,"search index=""summary_hosts"" | delete"
splunkmonitoring,"search index=""summary_pools"" | delete"
splunkmonitoring,"search index=""summary_sourcetypes"" | delete"
splunkmonitoring,"search index=""summary_indexers"" |  eval _time = _time+1800 |  eval gb=kb/1048576 | bucket _time as day span=d | stats sum(gb) as gb by day | stats max(gb) as peakdailyusage, avg(gb) as avgdailyusage | eval peakdailyusage=round(peakdailyusage,2) | eval avgdailyusage=round(avgdailyusage,2)"
splunkmonitoring,"search index=""summary_indexers"" |  eval _time = _time+1800 |  eval gb=kb/1048576 | bucket _time as day span=d | stats sum(gb) as gb by day | sort limit=5 -gb | stats avg(gb) as mytop5 | eval mytop5=round(mytop5,2)"
splunkmonitoring,"search index=""summary_indexers"" |  eval _time = _time+1800 | timechart partial=f span=1d sum(kb) as KB | eval marker=""this week"" | append [search index=""summary_indexers"" earliest=-1w@w latest=@w | timechart span=1d sum(kb) as KB | eval marker = ""prior week"" | eval _time = _time+86400*7+1800] | append [search index=""summary_indexers"" earliest=-2w@w latest=-1w@w | timechart span=1d sum(kb) as KB | eval marker = ""2 weeks ago"" | eval _time = _time+86400*7*2+1800] | append [search index=""summary_indexers"" earliest=-3w@w latest=-2w@w | timechart span=1d sum(kb) as KB | eval marker = ""3 weeks ago"" | eval _time = _time+86400*7*3+1800] | eval gb=KB/1048576 | timechart median(gb) by marker"
splunkmonitoring,"search index=""summary_indexers"" |  eval _time = _time+1800 |  bucket _time as day span=d | eval gb=kb/1048576 | stats sum(gb) as gb by my_splunk_server, day | eval gb=round(gb,2)"
splunkmonitoring,"search index=""summary_pools"" | eval _time = _time+1800 |  bucket _time as day span=d  | eval gb=bytes/1073741824  | stats sum(gb) as gb by my_pool, day | eval gb=round(gb,2)"
